40.765572, -73.993924
40.765255, -73.993184
40.765060, -73.992642
40.764747, -73.991977
40.764755, -73.991800
40.765068, -73.991559
40.765409, -73.991328
40.765783, -73.991054
40.765186, -73.991081
40.764966, -73.990577
40.764800, -73.990175
40.764629, -73.989756
40.764434, -73.989273
40.764186, -73.988667
40.764333, -73.988367
40.764613, -73.988174
40.764674, -73.988007
40.764605, -73.987830
40.764455, -73.987509
40.764361, -73.987294
40.764308, -73.987176
